STUSPS,COUNTYGEOID,Population,riskType,risk
LA,22103,233740,TRICHLOROETHYLENE,0.002294824696924
LA,22105,121097,TRICHLOROETHYLENE,0.002176424292495
LA,22107,5252,TRICHLOROETHYLENE,0.001217922520304
LA,22109,111858,TRICHLOROETHYLENE,0.00575741041699
LA,22111,22721,TRICHLOROETHYLENE,0.001179138584488
LA,22113,57986,TRICHLOROETHYLENE,0.001380320641488
LA,22115,52334,TRICHLOROETHYLENE,0.000880321481507
LA,22117,47168,TRICHLOROETHYLENE,0.003499114086442
LA,22119,41207,TRICHLOROETHYLENE,0.000938840460593
LA,22121,23785,TRICHLOROETHYLENE,0.004432480561583
LA,22123,11604,TRICHLOROETHYLENE,0.000821030982414
LA,22125,15625,TRICHLOROETHYLENE,0.001559198778913
LA,22127,15313,TRICHLOROETHYLENE,0.000935360769501
ME,23001,107702,TRICHLOROETHYLENE,0.003638358498865
ME,23003,71870,TRICHLOROETHYLENE,0.000692806756631
ME,23005,281653,TRICHLOROETHYLENE,0.004642958342667
ME,23007,30768,TRICHLOROETHYLENE,0.001192477227985
ME,23009,54418,TRICHLOROETHYLENE,0.001177220996738
ME,23011,122151,TRICHLOROETHYLENE,0.002309227168469
ME,23013,39735,TRICHLOROETHYLENE,0.001654272432478
ME,23015,34457,TRICHLOROETHYLENE,0.001950577225493
ME,23017,57833,TRICHLOROETHYLENE,0.001519918251225
ME,23019,153923,TRICHLOROETHYLENE,0.002264954367963
ME,23021,17535,TRICHLOROETHYLENE,0.000954050174145
ME,23023,35293,TRICHLOROETHYLENE,0.004330682570148
ME,23025,52228,TRICHLOROETHYLENE,0.001590525576167
ME,23027,38786,TRICHLOROETHYLENE,0.001383867968506
ME,23029,32856,TRICHLOROETHYLENE,0.000748769657762
ME,23031,197131,TRICHLOROETHYLENE,0.003718499537632
MD,24001,75087,TRICHLOROETHYLENE,0.003842017135822
MD,24003,537656,TRICHLOROETHYLENE,0.012209734231844
MD,24005,805024,TRICHLOROETHYLENE,0.0119436893901
MD,24009,88737,TRICHLOROETHYLENE,0.004338768931775
MD,24011,33066,TRICHLOROETHYLENE,0.004692432238449
MD,24013,167134,TRICHLOROETHYLENE,0.005766696698194
MD,24015,101108,TRICHLOROETHYLENE,0.006587206881945
MD,24017,146551,TRICHLOROETHYLENE,0.005935774366683
MD,24019,32618,TRICHLOROETHYLENE,0.004489812241815
MD,24021,233385,TRICHLOROETHYLENE,0.007196265747178
MD,24023,30097,TRICHLOROETHYLENE,0.002359168791701
MD,24025,244826,TRICHLOROETHYLENE,0.00731962379703
MD,24027,287085,TRICHLOROETHYLENE,0.011394187172941
MD,24029,20197,TRICHLOROETHYLENE,0.005227992417596
MD,24031,971777,TRICHLOROETHYLENE,0.011219995596864
MD,24033,863416,TRICHLOROETHYLENE,0.011031010475457
MD,24035,47798,TRICHLOROETHYLENE,0.004864044775078
MD,24037,105149,TRICHLOROETHYLENE,0.003798160464967
MD,24039,26470,TRICHLOROETHYLENE,0.004009544364686
MD,24041,37782,TRICHLOROETHYLENE,0.004411262161583
MD,24043,147423,TRICHLOROETHYLENE,0.008375700206995
MD,24045,98733,TRICHLOROETHYLENE,0.03473200211206
MD,24047,51454,TRICHLOROETHYLENE,0.003897936848113
MD,24510,620892,TRICHLOROETHYLENE,0.016299167333431
MA,25001,215888,TRICHLOROETHYLENE,0.003663607114294
MA,25003,131219,TRICHLOROETHYLENE,0.003899168795914
MA,25005,548285,TRICHLOROETHYLENE,0.007965971194871
MA,25007,16535,TRICHLOROETHYLENE,0.002879818561626
MA,25009,743153,TRICHLOROETHYLENE,0.012136310005175
MA,25011,71372,TRICHLOROETHYLENE,0.005515417383741
MA,25013,463490,TRICHLOROETHYLENE,0.015824309587611
MA,25015,158080,TRICHLOROETHYLENE,0.009787816905642
MA,25017,1503085,TRICHLOROETHYLENE,0.015832099485917
MA,25019,10172,TRICHLOROETHYLENE,0.002084846004669
MA,25021,670850,TRICHLOROETHYLENE,0.014692370649258
MA,25023,494919,TRICHLOROETHYLENE,0.008934181392046
MA,25025,722023,TRICHLOROETHYLENE,0.025630693015908
MA,25027,798552,TRICHLOROETHYLENE,0.007589282547228
MI,26001,10942,TRICHLOROETHYLENE,0.001454384584995
MI,26003,9511,TRICHLOROETHYLENE,0.00075153186869
MI,26005,111403,TRICHLOROETHYLENE,0.005001793429222
MI,26007,29598,TRICHLOROETHYLENE,0.001810394741781
MI,26009,23580,TRICHLOROETHYLENE,0.001470114715616
MI,26011,15899,TRICHLOROETHYLENE,0.002084319405652
MI,26013,8860,TRICHLOROETHYLENE,0.000766594197134
MI,26015,59173,TRICHLOROETHYLENE,0.003914900970107
MI,26017,107771,TRICHLOROETHYLENE,0.004994914037747
MI,26019,17525,TRICHLOROETHYLENE,0.001548251702845
MI,26021,156813,TRICHLOROETHYLENE,0.006227539465458
MI,26023,45245,TRICHLOROETHYLENE,0.004902104068757
MI,26025,136146,TRICHLOROETHYLENE,0.006193098795529
MI,26027,52293,TRICHLOROETHYLENE,0.007417844231759
MI,26029,25946,TRICHLOROETHYLENE,0.001613081062773
MI,26031,26151,TRICHLOROETHYLENE,0.001204325030109
MI,26033,38520,TRICHLOROETHYLENE,0.001074277492053
MI,26035,30926,TRICHLOROETHYLENE,0.002109074706667
MI,26037,75382,TRICHLOROETHYLENE,0.003996539096828
MI,26039,14074,TRICHLOROETHYLENE,0.001568925796369
MI,26041,37069,TRICHLOROETHYLENE,0.00166558455004
MI,26043,26168,TRICHLOROETHYLENE,0.00175653274162
MI,26045,107759,TRICHLOROETHYLENE,0.006665785573458
MI,26047,32694,TRICHLOROETHYLENE,0.00166837511003
MI,26049,425787,TRICHLOROETHYLENE,0.006379969967966
MI,26051,25692,TRICHLOROETHYLENE,0.002033870589558
MI,26053,16427,TRICHLOROETHYLENE,0.000779396135367
MI,26055,86986,TRICHLOROETHYLENE,0.003351893847283
MI,26057,42476,TRICHLOROETHYLENE,0.003357776383969
MI,26059,46688,TRICHLOROETHYLENE,0.004625566736711
MI,26061,36628,TRICHLOROETHYLENE,0.000834536031097
MI,26063,33118,TRICHLOROETHYLENE,0.002282892708368
MI,26065,280895,TRICHLOROETHYLENE,0.004695809206265
MI,26067,63905,TRICHLOROETHYLENE,0.004366346487504
MI,26069,25887,TRICHLOROETHYLENE,0.001877506413426
MI,26071,11817,TRICHLOROETHYLENE,0.000925881733868
MI,26073,70311,TRICHLOROETHYLENE,0.003109390380431
MI,26075,160241,TRICHLOROETHYLENE,0.006535959361921
MI,26077,250331,TRICHLOROETHYLENE,0.004798001832002
MI,26079,17153,TRICHLOROETHYLENE,0.001627033508363
MI,26081,602611,TRICHLOROETHYLENE,0.014283522171106
MI,26083,2156,TRICHLOROETHYLENE,0.000636117990104
MI,26085,11539,TRICHLOROETHYLENE,0.00186880606106
MI,26087,88319,TRICHLOROETHYLENE,0.004393443689361
MI,26089,21708,TRICHLOROETHYLENE,0.001964269248843
MI,26091,99892,TRICHLOROETHYLENE,0.013681946467801
MI,26093,180964,TRICHLOROETHYLENE,0.009356620442004
MI,26095,6631,TRICHLOROETHYLENE,0.001003979819363
MI,26097,11113,TRICHLOROETHYLENE,0.000927217286109
MI,26099,840978,TRICHLOROETHYLENE,0.021549544423519
MI,26101,24733,TRICHLOROETHYLENE,0.001868843763981
MI,26103,67077,TRICHLOROETHYLENE,0.001037588775238
MI,26105,28705,TRICHLOROETHYLENE,0.00304192283163
MI,26107,42798,TRICHLOROETHYLENE,0.002500830147479
MI,26109,24029,TRICHLOROETHYLENE,0.00206679198767
MI,26111,83629,TRICHLOROETHYLENE,0.003124881385793
MI,26113,14849,TRICHLOROETHYLENE,0.001792270238806
MI,26115,152016,TRICHLOROETHYLENE,0.010138085103421
MI,26117,63342,TRICHLOROETHYLENE,0.003377662707305
MI,26119,9765,TRICHLOROETHYLENE,0.001198659943997
MI,26121,172169,TRICHLOROETHYLENE,0.006620673417322
MI,26123,48460,TRICHLOROETHYLENE,0.002871294214683
MI,26125,1202362,TRICHLOROETHYLENE,0.011096262346474
MI,26127,26570,TRICHLOROETHYLENE,0.002547756927356
MI,26129,21699,TRICHLOROETHYLENE,0.001807790040729
MI,26131,6780,TRICHLOROETHYLENE,0.000669719024914
MI,26133,23528,TRICHLOROETHYLENE,0.002090640347798
MI,26135,8640,TRICHLOROETHYLENE,0.001730247146556
MI,26137,24164,TRICHLOROETHYLENE,0.001829077702529
MI,26139,263788,TRICHLOROETHYLENE,0.007366599841974
MI,26141,13376,TRICHLOROETHYLENE,0.001109792707821
MI,26143,24449,TRICHLOROETHYLENE,0.001808797643945
MI,26145,200169,TRICHLOROETHYLENE,0.005939049544073
MI,26147,163035,TRICHLOROETHYLENE,0.00563579950003
MI,26149,61290,TRICHLOROETHYLENE,0.005495302031482
MI,26151,43114,TRICHLOROETHYLENE,0.002923950538981
MI,26153,8485,TRICHLOROETHYLENE,0.000925818536596
MI,26155,70648,TRICHLOROETHYLENE,0.00690593282746
MI,26157,55729,TRICHLOROETHYLENE,0.003094143960939
MI,26159,76258,TRICHLOROETHYLENE,0.003931835350487
MI,26161,344791,TRICHLOROETHYLENE,0.005025831376459
MI,26163,1820537,TRICHLOROETHYLENE,0.016907090891164
MI,26165,32732,TRICHLOROETHYLENE,0.002657488793206
MN,27001,16202,TRICHLOROETHYLENE,0.000798849115812
MN,27003,330844,TRICHLOROETHYLENE,0.020661515155667
MN,27005,32504,TRICHLOROETHYLENE,0.000624071661478
MN,27007,44442,TRICHLOROETHYLENE,0.000508800785611
MN,27009,38451,TRICHLOROETHYLENE,0.001177541394997
MN,27011,5269,TRICHLOROETHYLENE,0.000602303605504
MN,27013,64013,TRICHLOROETHYLENE,0.00069074383768
MN,27015,25893,TRICHLOROETHYLENE,0.000529049694088
MN,27017,35386,TRICHLOROETHYLENE,0.001139912895917
MN,27019,91042,TRICHLOROETHYLENE,0.004151332897907
MN,27021,28567,TRICHLOROETHYLENE,0.000533025223067
MN,27023,12439,TRICHLOROETHYLENE,0.000466440519266
MN,27025,53887,TRICHLOROETHYLENE,0.003097053004045
MN,27027,58999,TRICHLOROETHYLENE,0.003801150078018
MN,27029,8695,TRICHLOROETHYLENE,0.000318551758123
MN,27031,5176,TRICHLOROETHYLENE,0.000391698798612
MN,27033,11687,TRICHLOROETHYLENE,0.000661262585531
MN,27035,62500,TRICHLOROETHYLENE,0.00064854664169
MN,27037,398552,TRICHLOROETHYLENE,0.007181175247093
MN,27039,20087,TRICHLOROETHYLENE,0.001749961558939
MN,27041,36009,TRICHLOROETHYLENE,0.000553453808376
MN,27043,14553,TRICHLOROETHYLENE,0.00063410374087
MN,27045,20866,TRICHLOROETHYLENE,0.001166954825715
MN,27047,31233,TRICHLOROETHYLENE,0.001150048204813
MN,27049,46183,TRICHLOROETHYLENE,0.002073552326631
MN,27051,6018,TRICHLOROETHYLENE,0.000447679959881
MN,27053,1152425,TRICHLOROETHYLENE,0.025175163434038
MN,27055,19027,TRICHLOROETHYLENE,0.002159392795145
MN,27057,20428,TRICHLOROETHYLENE,0.000356306481914
MN,27059,37816,TRICHLOROETHYLENE,0.003086969444943
MN,27061,45058,TRICHLOROETHYLENE,0.000621055709572
MN,27063,10266,TRICHLOROETHYLENE,0.000578837272953
MN,27065,16239,TRICHLOROETHYLENE,0.001719310887635
MN,27067,42239,TRICHLOROETHYLENE,0.000566429264719
MN,27069,4552,TRICHLOROETHYLENE,0.000301301715951
MN,27071,13306,TRICHLOROETHYLENE,0.000780732375134
MN,27073,7259,TRICHLOROETHYLENE,0.000614230818161
MN,27075,10866,TRICHLOROETHYLENE,0.000584711006911
MN,27077,4045,TRICHLOROETHYLENE,0.000222386778122
MN,27079,27703,TRICHLOROETHYLENE,0.001106588529276
MN,27081,5896,TRICHLOROETHYLENE,0.000504668786075
MN,27083,25857,TRICHLOROETHYLENE,0.000546338726077
MN,27085,36648,TRICHLOROETHYLENE,0.000710957719493
MN,27087,5413,TRICHLOROETHYLENE,0.000326677252204
MN,27089,9439,TRICHLOROETHYLENE,0.0003079807599
MN,27091,20840,TRICHLOROETHYLENE,0.000792968798472
MN,27093,23300,TRICHLOROETHYLENE,0.000743166277989
MN,27095,26097,TRICHLOROETHYLENE,0.00135857847145
MN,27097,33198,TRICHLOROETHYLENE,0.000749378887029
MN,27099,39163,TRICHLOROETHYLENE,0.000858067905829
MN,27101,8725,TRICHLOROETHYLENE,0.000557562671962
MN,27103,32727,TRICHLOROETHYLENE,0.000548489534784
MN,27105,21378,TRICHLOROETHYLENE,0.000641679259235
MN,27107,6852,TRICHLOROETHYLENE,0.000586826096308
MN,27109,144243,TRICHLOROETHYLENE,0.001459840965525
MN,27111,57303,TRICHLOROETHYLENE,0.000812861838046
MN,27113,13928,TRICHLOROETHYLENE,0.000422216743096
MN,27115,29750,TRICHLOROETHYLENE,0.001428423250814
MN,27117,9596,TRICHLOROETHYLENE,0.000689156093712
MN,27119,31600,TRICHLOROETHYLENE,0.001033587222616
MN,27121,10995,TRICHLOROETHYLENE,0.000466482991771
MN,27123,508639,TRICHLOROETHYLENE,0.030060190524072
MN,27125,4089,TRICHLOROETHYLENE,0.000323273240432
MN,27127,16059,TRICHLOROETHYLENE,0.000517440603738
MN,27129,15730,TRICHLOROETHYLENE,0.000661563327906
MN,27131,64142,TRICHLOROETHYLENE,0.002035798467372
MN,27133,9687,TRICHLOROETHYLENE,0.000829884723982
MN,27135,15629,TRICHLOROETHYLENE,0.000318654523994
MN,27137,200226,TRICHLOROETHYLENE,0.001347479341973
MN,27139,129928,TRICHLOROETHYLENE,0.003799815220376
MN,27141,88499,TRICHLOROETHYLENE,0.002600621174681
MN,27143,15226,TRICHLOROETHYLENE,0.000853535650959
MN,27145,150638,TRICHLOROETHYLENE,0.001240620076105
MN,27147,36576,TRICHLOROETHYLENE,0.005379695379269
MN,27149,9726,TRICHLOROETHYLENE,0.000785482782673
MN,27151,9783,TRICHLOROETHYLENE,0.000605645148933
MN,27153,24895,TRICHLOROETHYLENE,0.000547286093123
MN,27155,3558,TRICHLOROETHYLENE,0.000542098489632
MN,27157,21676,TRICHLOROETHYLENE,0.002038227803742
MN,27159,13843,TRICHLOROETHYLENE,0.000613327840934
MN,27161,19136,TRICHLOROETHYLENE,0.001227373644934
MN,27163,238136,TRICHLOROETHYLENE,0.007222664010625
MN,27165,11211,TRICHLOROETHYLENE,0.000798574624329
MN,27167,6576,TRICHLOROETHYLENE,0.000771081735412
MN,27169,51461,TRICHLOROETHYLENE,0.006414702410851
MN,27171,124700,TRICHLOROETHYLENE,0.002762255645894
MN,27173,10438,TRICHLOROETHYLENE,0.000510549903505
MS,28001,32297,TRICHLOROETHYLENE,0.001860711365403
MS,28003,37057,TRICHLOROETHYLENE,0.00321492524043
MS,28005,13131,TRICHLOROETHYLENE,0.001168200403142
MS,28007,19564,TRICHLOROETHYLENE,0.001775321152734
MS,28009,8729,TRICHLOROETHYLENE,0.002110913433989
MS,28011,34145,TRICHLOROETHYLENE,0.001818050661208
MS,28013,14962,TRICHLOROETHYLENE,0.002159394037671
MS,28015,10597,TRICHLOROETHYLENE,0.001473632732037
MS,28017,17392,TRICHLOROETHYLENE,0.003889878733335
MS,28019,8547,TRICHLOROETHYLENE,0.001574262655319
MS,28021,9604,TRICHLOROETHYLENE,0.001039546495032
MS,28023,16732,TRICHLOROETHYLENE,0.001414063581446
MS,28025,20634,TRICHLOROETHYLENE,0.003104474763322
MS,28027,26147,TRICHLOROETHYLENE,0.002146758084831
MS,28029,29449,TRICHLOROETHYLENE,0.001935488348994
MS,28031,19568,TRICHLOROETHYLENE,0.001693841055937
MS,28033,161252,TRICHLOROETHYLENE,0.005075716268372
MS,28035,74934,TRICHLOROETHYLENE,0.003294119943335
MS,28037,8118,TRICHLOROETHYLENE,0.001095767110432
MS,28039,22578,TRICHLOROETHYLENE,0.001800254144554
MS,28041,14400,TRICHLOROETHYLENE,0.001365529944364
MS,28043,21897,TRICHLOROETHYLENE,0.003741709698891
MS,28045,43929,TRICHLOROETHYLENE,0.001429238186344
MS,28047,187020,TRICHLOROETHYLENE,0.002871414375375
MS,28049,245284,TRICHLOROETHYLENE,0.004929301800957
MS,28051,19198,TRICHLOROETHYLENE,0.001598596331697
MS,28053,9375,TRICHLOROETHYLENE,0.00141727390105
MS,28055,1406,TRICHLOROETHYLENE,0.001220038226041
MS,28057,23401,TRICHLOROETHYLENE,0.003124503302152
MS,28059,139668,TRICHLOROETHYLENE,0.00580682052596
MS,28061,17062,TRICHLOROETHYLENE,0.001662180223739
MS,28063,7726,TRICHLOROETHYLENE,0.000849225742958
MS,28065,12487,TRICHLOROETHYLENE,0.001358664643719
MS,28067,67757,TRICHLOROETHYLENE,0.003704784456818
MS,28069,10456,TRICHLOROETHYLENE,0.001481608054363
MS,28071,47351,TRICHLOROETHYLENE,0.003376906527911
MS,28073,55658,TRICHLOROETHYLENE,0.00219146224422
MS,28075,80261,TRICHLOROETHYLENE,0.0029546367732
MS,28077,12929,TRICHLOROETHYLENE,0.002856178766445
MS,28079,23805,TRICHLOROETHYLENE,0.001467946556602
MS,28081,82910,TRICHLOROETHYLENE,0.005958873147588
MS,28083,32317,TRICHLOROETHYLENE,0.002872181626477
MS,28085,34869,TRICHLOROETHYLENE,0.002291340201286
MS,28087,59774,TRICHLOROETHYLENE,0.003629179873105
MS,28089,95203,TRICHLOROETHYLENE,0.005814690863401
MS,28091,27088,TRICHLOROETHYLENE,0.001830702172808
MS,28093,37144,TRICHLOROETHYLENE,0.002267938287457
MS,28095,36989,TRICHLOROETHYLENE,0.00315517474208
MS,28097,10923,TRICHLOROETHYLENE,0.001732870112564
MS,28099,29676,TRICHLOROETHYLENE,0.001668323999369
MS,28101,21720,TRICHLOROETHYLENE,0.002473069754266
MS,28103,11545,TRICHLOROETHYLENE,0.001900427327766
MS,28105,47671,TRICHLOROETHYLENE,0.002632908941184
MS,28107,34707,TRICHLOROETHYLENE,0.002549137714296
MS,28109,55834,TRICHLOROETHYLENE,0.001579308145861
MS,28111,12250,TRICHLOROETHYLENE,0.001420673831398
MS,28113,40404,TRICHLOROETHYLENE,0.001760512300842
MS,28115,29957,TRICHLOROETHYLENE,0.005638215413756
MS,28117,25276,TRICHLOROETHYLENE,0.002854425467372
MS,28119,8223,TRICHLOROETHYLENE,0.001668462019074
MS,28121,141617,TRICHLOROETHYLENE,0.00422312038293
MS,28123,28264,TRICHLOROETHYLENE,0.001819615599419
MS,28125,4916,TRICHLOROETHYLENE,0.001314409898076
MS,28127,27503,TRICHLOROETHYLENE,0.001634728704722
MS,28129,16491,TRICHLOROETHYLENE,0.001472137633022
MS,28131,17786,TRICHLOROETHYLENE,0.001430048800147
MS,28133,29450,TRICHLOROETHYLENE,0.001453680414822
MS,28135,15378,TRICHLOROETHYLENE,0.001613030684223
MS,28137,28886,TRICHLOROETHYLENE,0.002409723399649
MS,28139,22232,TRICHLOROETHYLENE,0.002655639592121
MS,28141,19593,TRICHLOROETHYLENE,0.002369653432094
MS,28143,10778,TRICHLOROETHYLENE,0.002186774897342
MS,28145,27130,TRICHLOROETHYLENE,0.004363161965083
MS,28147,15443,TRICHLOROETHYLENE,0.001454897965815
MS,28149,48770,TRICHLOROETHYLENE,0.002340678349271
MS,28151,51137,TRICHLOROETHYLENE,0.002132076305452
MS,28153,20747,TRICHLOROETHYLENE,0.001556471422661
MS,28155,10253,TRICHLOROETHYLENE,0.001706141056478
MS,28157,9878,TRICHLOROETHYLENE,0.001061016768563
MS,28159,19198,TRICHLOROETHYLENE,0.002126229103734
MS,28161,12678,TRICHLOROETHYLENE,0.00209135662513
MS,28163,28065,TRICHLOROETHYLENE,0.001705491818917
MO,29001,25607,TRICHLOROETHYLENE,0.00158435850187
MO,29003,17291,TRICHLOROETHYLENE,0.002162969439587
MO,29005,5685,TRICHLOROETHYLENE,0.001130826113227
MO,29007,25529,TRICHLOROETHYLENE,0.001982620519582
MO,29009,35597,TRICHLOROETHYLENE,0.001748992627279
MO,29011,12402,TRICHLOROETHYLENE,0.001578326693312
MO,29013,17049,TRICHLOROETHYLENE,0.001396915778211
MO,29015,19056,TRICHLOROETHYLENE,0.001272192241413
MO,29017,12363,TRICHLOROETHYLENE,0.001661770456923
MO,29019,162642,TRICHLOROETHYLENE,0.003298182053224
MO,29021,89199,TRICHLOROETHYLENE,0.004129159213584
MO,29023,42794,TRICHLOROETHYLENE,0.002566990835517
MO,29025,9424,TRICHLOROETHYLENE,0.001351006504282
MO,29027,44332,TRICHLOROETHYLENE,0.001709561783566
MO,29029,44002,TRICHLOROETHYLENE,0.001552009316763
MO,29031,75674,TRICHLOROETHYLENE,0.003341177066445
MO,29033,9295,TRICHLOROETHYLENE,0.001184722281077
MO,29035,6265,TRICHLOROETHYLENE,0.001160972961747
MO,29037,99478,TRICHLOROETHYLENE,0.002676265682851
MO,29039,13982,TRICHLOROETHYLENE,0.001373410658319
MO,29041,7831,TRICHLOROETHYLENE,0.00114634934887
MO,29043,77422,TRICHLOROETHYLENE,0.002202464618333
MO,29045,7139,TRICHLOROETHYLENE,0.001538187679505
MO,29047,221939,TRICHLOROETHYLENE,0.006428512807149
MO,29049,20743,TRICHLOROETHYLENE,0.001892261473958
MO,29051,75990,TRICHLOROETHYLENE,0.00252368094042
MO,29053,17601,TRICHLOROETHYLENE,0.001411605729739
MO,29055,24696,TRICHLOROETHYLENE,0.001758642541169
MO,29057,7883,TRICHLOROETHYLENE,0.00122744313168
MO,29059,16777,TRICHLOROETHYLENE,0.001379421216357
MO,29061,8433,TRICHLOROETHYLENE,0.001216408015325
MO,29063,12892,TRICHLOROETHYLENE,0.001442590119696
MO,29065,15657,TRICHLOROETHYLENE,0.001590014666858
MO,29067,13684,TRICHLOROETHYLENE,0.00166966400927
MO,29069,31953,TRICHLOROETHYLENE,0.002065396144553
MO,29071,101492,TRICHLOROETHYLENE,0.003404949345656
MO,29073,15222,TRICHLOROETHYLENE,0.00174654927527
MO,29075,6738,TRICHLOROETHYLENE,0.001258012317781
MO,29077,275173,TRICHLOROETHYLENE,0.00590419699686
MO,29079,10261,TRICHLOROETHYLENE,0.001153521494581
MO,29081,8957,TRICHLOROETHYLENE,0.001016941859671
MO,29083,22272,TRICHLOROETHYLENE,0.001571290407346
MO,29085,9627,TRICHLOROETHYLENE,0.001259719679149
MO,29087,4912,TRICHLOROETHYLENE,0.001317257407425
MO,29089,10144,TRICHLOROETHYLENE,0.001354817909226
MO,29091,40400,TRICHLOROETHYLENE,0.001560520371843
MO,29093,10630,TRICHLOROETHYLENE,0.001283885070192
MO,29095,674158,TRICHLOROETHYLENE,0.006973331504972
MO,29097,117404,TRICHLOROETHYLENE,0.005081618626157
MO,29099,218733,TRICHLOROETHYLENE,0.004189980283089
MO,29101,52595,TRICHLOROETHYLENE,0.001709206127606
MO,29103,4131,TRICHLOROETHYLENE,0.001124909709377
MO,29105,35571,TRICHLOROETHYLENE,0.003080093019247
MO,29107,33381,TRICHLOROETHYLENE,0.001586436417628
MO,29109,38634,TRICHLOROETHYLENE,0.00170777277908
MO,29111,10211,TRICHLOROETHYLENE,0.001853375468098
MO,29113,52566,TRICHLOROETHYLENE,0.003495542133986
MO,29115,12761,TRICHLOROETHYLENE,0.001380630157564
MO,29117,15195,TRICHLOROETHYLENE,0.001557754219487
MO,29119,23083,TRICHLOROETHYLENE,0.001734354049592
MO,29121,15566,TRICHLOROETHYLENE,0.001269210130697
MO,29123,12226,TRICHLOROETHYLENE,0.001661003862423
MO,29125,9176,TRICHLOROETHYLENE,0.001256199470693
MO,29127,28778,TRICHLOROETHYLENE,0.003112947331867
MO,29129,3785,TRICHLOROETHYLENE,0.001122420136589
MO,29131,24748,TRICHLOROETHYLENE,0.001451929347368
MO,29133,14358,TRICHLOROETHYLENE,0.002091821034479
MO,29135,15607,TRICHLOROETHYLENE,0.001323611257303
MO,29137,8840,TRICHLOROETHYLENE,0.001515461638942
MO,29139,12236,TRICHLOROETHYLENE,0.001855184728112
MO,29141,20565,TRICHLOROETHYLENE,0.001334758618406
MO,29143,18956,TRICHLOROETHYLENE,0.001922121117609
MO,29145,58114,TRICHLOROETHYLENE,0.00233197886983
MO,29147,23370,TRICHLOROETHYLENE,0.001627039323951
MO,29149,10881,TRICHLOROETHYLENE,0.001294897117202
MO,29151,13878,TRICHLOROETHYLENE,0.001511320620326
MO,29153,9723,TRICHLOROETHYLENE,0.001107058961831
MO,29155,18296,TRICHLOROETHYLENE,0.002036120695045
MO,29157,18971,TRICHLOROETHYLENE,0.002357834242227
MO,29159,42201,TRICHLOROETHYLENE,0.002193409614756
MO,29161,45156,TRICHLOROETHYLENE,0.001793546313107
MO,29163,18516,TRICHLOROETHYLENE,0.002206697673897
MO,29165,89322,TRICHLOROETHYLENE,0.006320175872663
MO,29167,31137,TRICHLOROETHYLENE,0.0017998098337
MO,29169,52274,TRICHLOROETHYLENE,0.001517454106667
MO,29171,4979,TRICHLOROETHYLENE,0.00099636501333
MO,29173,10167,TRICHLOROETHYLENE,0.002194131077639
MO,29175,25414,TRICHLOROETHYLENE,0.002178155987085
MO,29177,23494,TRICHLOROETHYLENE,0.001810191854177
MO,29179,6696,TRICHLOROETHYLENE,0.001098237088028
MO,29181,14100,TRICHLOROETHYLENE,0.001401755620821
MO,29183,360462,TRICHLOROETHYLENE,0.014717302049109
MO,29185,9805,TRICHLOROETHYLENE,0.001240127872731
MO,29186,18145,TRICHLOROETHYLENE,0.002201079500437
MO,29187,65359,TRICHLOROETHYLENE,0.002046816740333
MO,29189,998954,TRICHLOROETHYLENE,0.014558993898406
MO,29195,23370,TRICHLOROETHYLENE,0.001363059904615
MO,29197,4431,TRICHLOROETHYLENE,0.001116680108606
MO,29199,4843,TRICHLOROETHYLENE,0.001137482414751
MO,29201,39191,TRICHLOROETHYLENE,0.002631763556034
MO,29203,8441,TRICHLOROETHYLENE,0.00112212556835
MO,29205,6373,TRICHLOROETHYLENE,0.001266482276668
MO,29207,29968,TRICHLOROETHYLENE,0.002072155751817
MO,29209,32202,TRICHLOROETHYLENE,0.001464430965
MO,29211,6714,TRICHLOROETHYLENE,0.000990821323713
MO,29213,51675,TRICHLOROETHYLENE,0.001655582773135
MO,29215,26008,TRICHLOROETHYLENE,0.001215843570033
MO,29217,21157,TRICHLOROETHYLENE,0.001539577977153
MO,29219,32513,TRICHLOROETHYLENE,0.003194545223291
MO,29221,25195,TRICHLOROETHYLENE,0.001590750829495
MO,29223,13521,TRICHLOROETHYLENE,0.001234002190908
MO,29225,36202,TRICHLOROETHYLENE,0.001482264676171
MO,29227,2171,TRICHLOROETHYLENE,0.001040362746706
MO,29229,18815,TRICHLOROETHYLENE,0.001266573042043
MO,29510,319294,TRICHLOROETHYLENE,0.019977472187639
MT,30001,9246,TRICHLOROETHYLENE,0.000187227292425
MT,30003,12865,TRICHLOROETHYLENE,0.000238925458901
MT,30005,6491,TRICHLOROETHYLENE,0.000142162410306
MT,30007,5612,TRICHLOROETHYLENE,0.000306680314155
MT,30009,10078,TRICHLOROETHYLENE,0.000191665941383
MT,30011,1160,TRICHLOROETHYLENE,0.000112653833012
MT,30013,81327,TRICHLOROETHYLENE,0.001717391319184
MT,30015,5813,TRICHLOROETHYLENE,0.000133886638992
MT,30017,11699,TRICHLOROETHYLENE,0.000393939781593
MT,30019,1751,TRICHLOROETHYLENE,8.5444658801e-05
MT,30021,8966,TRICHLOROETHYLENE,0.000371089280981
MT,30023,9298,TRICHLOROETHYLENE,0.000254599271651
MT,30025,2890,TRICHLOROETHYLENE,0.000200683799553
MT,30027,11586,TRICHLOROETHYLENE,0.000498317105097
MT,30029,90928,TRICHLOROETHYLENE,0.001378104273313
MT,30031,89513,TRICHLOROETHYLENE,0.001733150031324
